news_path,Original_or_LLM,class,setType
train-fake-orig/600.txt,original,1,train
train-fake-LLM/1481.txt,LLM,1,train
train-true-orig/2270.txt,original,0,train
train-fake-LLM/423.txt,LLM,1,train
train-fake-orig/76.txt,original,1,train
train-true-orig/2316.txt,original,0,train
train-fake-LLM/1495.txt,LLM,1,train
train-true-orig/2006.txt,original,0,train
train-fake-LLM/2273.txt,LLM,1,train
train-true-orig/3095.txt,original,0,train
train-true-orig/1170.txt,original,0,train
train-fake-orig/66.txt,original,1,train
train-fake-LLM/2775.txt,LLM,1,train
train-fake-LLM/1369.txt,LLM,1,train
train-fake-LLM/3388.txt,LLM,1,train
train-fake-orig/876.txt,original,1,train
train-fake-orig/3220.txt,original,1,train
train-fake-orig/932.txt,original,1,train
train-true-orig/3408.txt,original,0,train
train-true-orig/1116.txt,original,0,train
train-true-orig/119.txt,original,0,train
train-fake-orig/1283.txt,original,1,train
train-true-orig/2143.txt,original,0,train
train-true-orig/3338.txt,original,0,train
train-true-orig/958.txt,original,0,train
train-fake-LLM/1306.txt,LLM,1,train
train-fake-orig/1718.txt,original,1,train
train-true-orig/2181.txt,original,0,train
train-fake-LLM/430.txt,LLM,1,train
train-true-orig/3281.txt,original,0,train
train-true-orig/1824.txt,original,0,train
train-true-orig/1505.txt,original,0,train
train-true-orig/3484.txt,original,0,train
train-fake-LLM/1858.txt,LLM,1,train
train-true-orig/2650.txt,original,0,train
train-true-orig/285.txt,original,0,train
train-fake-LLM/1327.txt,LLM,1,train
train-true-orig/3136.txt,original,0,train
train-fake-LLM/3508.txt,LLM,1,train
train-fake-LLM/1656.txt,LLM,1,train
train-true-orig/3357.txt,original,0,train
train-fake-LLM/3355.txt,LLM,1,train
train-true-orig/3595.txt,original,0,train
train-true-orig/3105.txt,original,0,train
train-fake-LLM/565.txt,LLM,1,train
train-true-orig/967.txt,original,0,train
train-fake-LLM/2437.txt,LLM,1,train
train-fake-LLM/3333.txt,LLM,1,train
train-true-orig/934.txt,original,0,train
train-true-orig/2411.txt,original,0,train
train-fake-orig/70.txt,original,1,train
train-true-orig/3447.txt,original,0,train
train-true-orig/1633.txt,original,0,train
train-fake-LLM/1335.txt,LLM,1,train
train-true-orig/137.txt,original,0,train
train-true-orig/1105.txt,original,0,train
train-true-orig/2490.txt,original,0,train
train-true-orig/3073.txt,original,0,train
train-fake-LLM/1430.txt,LLM,1,train
train-fake-LLM/944.txt,LLM,1,train
train-fake-LLM/3422.txt,LLM,1,train
train-fake-LLM/3365.txt,LLM,1,train
train-fake-orig/2458.txt,original,1,train
train-true-orig/1843.txt,original,0,train
train-true-orig/899.txt,original,0,train
train-fake-orig/476.txt,original,1,train
train-true-orig/2959.txt,original,0,train
train-fake-orig/1537.txt,original,1,train
train-true-orig/2111.txt,original,0,train
train-fake-LLM/20.txt,LLM,1,train
train-fake-LLM/3065.txt,LLM,1,train
train-true-orig/2498.txt,original,0,train
train-true-orig/3079.txt,original,0,train
train-true-orig/6.txt,original,0,train
train-true-orig/2161.txt,original,0,train
train-true-orig/1957.txt,original,0,train
train-true-orig/1676.txt,original,0,train
train-fake-LLM/1401.txt,LLM,1,train
train-fake-LLM/3296.txt,LLM,1,train
train-true-orig/251.txt,original,0,train
train-true-orig/776.txt,original,0,train
train-fake-LLM/1585.txt,LLM,1,train
train-true-orig/1666.txt,original,0,train
train-true-orig/622.txt,original,0,train
train-fake-orig/502.txt,original,1,train
train-fake-orig/1876.txt,original,1,train
train-true-orig/703.txt,original,0,train
train-fake-orig/3471.txt,original,1,train
train-true-orig/2068.txt,original,0,train
train-fake-orig/2180.txt,original,1,train
train-true-orig/60.txt,original,0,train
train-fake-orig/3429.txt,original,1,train
train-fake-LLM/271.txt,LLM,1,train
train-fake-LLM/2866.txt,LLM,1,train
train-true-orig/434.txt,original,0,train
train-true-orig/2355.txt,original,0,train
train-fake-LLM/2521.txt,LLM,1,train
train-fake-orig/2473.txt,original,1,train
train-true-orig/3521.txt,original,0,train
train-true-orig/90.txt,original,0,train
train-true-orig/3170.txt,original,0,train
train-fake-LLM/1981.txt,LLM,1,train
train-fake-LLM/3396.txt,LLM,1,train
train-true-orig/3536.txt,original,0,train
train-true-orig/1684.txt,original,0,train
train-fake-orig/2382.txt,original,1,train
train-true-orig/1890.txt,original,0,train
train-true-orig/2613.txt,original,0,train
train-fake-LLM/926.txt,LLM,1,train
train-true-orig/1785.txt,original,0,train
train-fake-orig/2787.txt,original,1,train
train-true-orig/998.txt,original,0,train
train-true-orig/1366.txt,original,0,train
train-true-orig/1669.txt,original,0,train
train-true-orig/2239.txt,original,0,train
train-true-orig/3132.txt,original,0,train
train-true-orig/121.txt,original,0,train
train-true-orig/3478.txt,original,0,train
train-fake-LLM/15.txt,LLM,1,train
train-true-orig/3375.txt,original,0,train
train-fake-LLM/2557.txt,LLM,1,train
train-fake-LLM/979.txt,LLM,1,train
train-true-orig/2232.txt,original,0,train
train-true-orig/2486.txt,original,0,train
train-true-orig/2662.txt,original,0,train
train-fake-LLM/2150.txt,LLM,1,train
train-fake-LLM/2149.txt,LLM,1,train
train-fake-LLM/644.txt,LLM,1,train
train-fake-LLM/847.txt,LLM,1,train
train-true-orig/1421.txt,original,0,train
train-true-orig/3389.txt,original,0,train
train-fake-LLM/3221.txt,LLM,1,train
train-true-orig/3175.txt,original,0,train
train-fake-LLM/3058.txt,LLM,1,train
train-fake-orig/3219.txt,original,1,train
train-fake-orig/3534.txt,original,1,train
train-fake-orig/3357.txt,original,1,train
train-true-orig/1796.txt,original,0,train
train-fake-LLM/1521.txt,LLM,1,train
train-true-orig/1577.txt,original,0,train
train-true-orig/849.txt,original,0,train
train-fake-orig/508.txt,original,1,train
train-true-orig/2970.txt,original,0,train
train-true-orig/2697.txt,original,0,train
train-fake-LLM/1717.txt,LLM,1,train
train-true-orig/1337.txt,original,0,train
train-true-orig/1012.txt,original,0,train
train-true-orig/1563.txt,original,0,train
train-true-orig/2879.txt,original,0,train
train-fake-orig/1896.txt,original,1,train
train-true-orig/3354.txt,original,0,train
train-true-orig/2638.txt,original,0,train
train-true-orig/2112.txt,original,0,train
train-fake-orig/1177.txt,original,1,train
train-fake-orig/43.txt,original,1,train
train-true-orig/1025.txt,original,0,train
train-fake-orig/2652.txt,original,1,train
train-true-orig/2523.txt,original,0,train
train-fake-orig/72.txt,original,1,train
train-fake-orig/1105.txt,original,1,train
train-true-orig/2994.txt,original,0,train
train-fake-LLM/427.txt,LLM,1,train
train-fake-orig/1797.txt,original,1,train
train-true-orig/3002.txt,original,0,train
train-fake-orig/2508.txt,original,1,train
train-true-orig/1166.txt,original,0,train
train-true-orig/826.txt,original,0,train
train-fake-LLM/1219.txt,LLM,1,train
train-fake-LLM/3486.txt,LLM,1,train
train-true-orig/3184.txt,original,0,train
train-fake-LLM/3337.txt,LLM,1,train
train-fake-orig/500.txt,original,1,train
train-true-orig/827.txt,original,0,train
train-true-orig/2745.txt,original,0,train
train-fake-LLM/1918.txt,LLM,1,train
train-true-orig/3569.txt,original,0,train
train-true-orig/1258.txt,original,0,train
train-fake-LLM/121.txt,LLM,1,train
train-true-orig/1801.txt,original,0,train
train-fake-LLM/3586.txt,LLM,1,train
train-true-orig/3018.txt,original,0,train
train-fake-LLM/2641.txt,LLM,1,train
train-fake-LLM/2870.txt,LLM,1,train
train-fake-LLM/619.txt,LLM,1,train
train-true-orig/1071.txt,original,0,train
train-true-orig/3300.txt,original,0,train
train-true-orig/1527.txt,original,0,train
train-fake-LLM/2811.txt,LLM,1,train
train-true-orig/2764.txt,original,0,train
train-fake-LLM/813.txt,LLM,1,train
train-fake-LLM/77.txt,LLM,1,train
train-true-orig/3164.txt,original,0,train
train-fake-LLM/2509.txt,LLM,1,train
train-fake-LLM/3279.txt,LLM,1,train
train-true-orig/410.txt,original,0,train
train-true-orig/1860.txt,original,0,train
train-fake-orig/3090.txt,original,1,train
train-true-orig/319.txt,original,0,train
train-fake-LLM/1025.txt,LLM,1,train
train-fake-LLM/3400.txt,LLM,1,train
train-fake-orig/2777.txt,original,1,train
train-true-orig/560.txt,original,0,train
train-fake-LLM/2104.txt,LLM,1,train
train-true-orig/684.txt,original,0,train
train-fake-LLM/3271.txt,LLM,1,train
train-true-orig/918.txt,original,0,train
train-true-orig/2712.txt,original,0,train
train-true-orig/1742.txt,original,0,train
train-true-orig/782.txt,original,0,train
train-true-orig/2305.txt,original,0,train
train-fake-LLM/1253.txt,LLM,1,train
train-fake-LLM/2754.txt,LLM,1,train
train-true-orig/1610.txt,original,0,train
train-true-orig/2410.txt,original,0,train
train-true-orig/1205.txt,original,0,train
train-fake-orig/254.txt,original,1,train
train-true-orig/370.txt,original,0,train
train-true-orig/2591.txt,original,0,train
train-true-orig/2011.txt,original,0,train
train-true-orig/1596.txt,original,0,train
train-true-orig/3046.txt,original,0,train
train-true-orig/1578.txt,original,0,train
train-true-orig/452.txt,original,0,train
train-true-orig/891.txt,original,0,train
train-fake-orig/1599.txt,original,1,train
train-true-orig/3471.txt,original,0,train
train-true-orig/652.txt,original,0,train
train-fake-orig/1041.txt,original,1,train
train-fake-orig/655.txt,original,1,train
train-true-orig/553.txt,original,0,train
train-true-orig/2670.txt,original,0,train
train-true-orig/74.txt,original,0,train
train-true-orig/1618.txt,original,0,train
train-fake-orig/2769.txt,original,1,train
train-true-orig/2657.txt,original,0,train
train-true-orig/1289.txt,original,0,train
train-true-orig/2859.txt,original,0,train
train-true-orig/866.txt,original,0,train
train-fake-orig/3558.txt,original,1,train
train-fake-orig/2547.txt,original,1,train
train-fake-orig/1668.txt,original,1,train
train-fake-orig/49.txt,original,1,train
train-true-orig/675.txt,original,0,train
train-true-orig/1201.txt,original,0,train
train-true-orig/2808.txt,original,0,train
train-fake-LLM/36.txt,LLM,1,train
train-fake-LLM/1107.txt,LLM,1,train
train-fake-LLM/1334.txt,LLM,1,train
train-true-orig/2803.txt,original,0,train
train-fake-LLM/1618.txt,LLM,1,train
train-true-orig/765.txt,original,0,train
train-true-orig/2642.txt,original,0,train
train-fake-LLM/851.txt,LLM,1,train
train-true-orig/3056.txt,original,0,train
train-fake-LLM/2121.txt,LLM,1,train
train-true-orig/3036.txt,original,0,train
train-fake-LLM/517.txt,LLM,1,train
train-true-orig/1829.txt,original,0,train
train-fake-orig/18.txt,original,1,train
train-fake-orig/1786.txt,original,1,train
train-fake-orig/3239.txt,original,1,train
train-true-orig/657.txt,original,0,train
train-fake-orig/1329.txt,original,1,train
train-true-orig/2416.txt,original,0,train
train-fake-orig/2286.txt,original,1,train
train-fake-orig/3420.txt,original,1,train
train-true-orig/1064.txt,original,0,train
train-fake-orig/821.txt,original,1,train
train-fake-orig/2534.txt,original,1,train
train-fake-orig/2325.txt,original,1,train
train-fake-LLM/1250.txt,LLM,1,train
train-true-orig/3468.txt,original,0,train
train-fake-LLM/2809.txt,LLM,1,train
train-fake-orig/1951.txt,original,1,train
train-fake-orig/1051.txt,original,1,train
train-fake-orig/303.txt,original,1,train
train-true-orig/181.txt,original,0,train
train-fake-LLM/1913.txt,LLM,1,train
train-fake-orig/216.txt,original,1,train
train-true-orig/2244.txt,original,0,train
train-true-orig/2811.txt,original,0,train
train-fake-orig/3170.txt,original,1,train
train-fake-orig/3557.txt,original,1,train
train-true-orig/1336.txt,original,0,train
train-fake-LLM/222.txt,LLM,1,train
train-fake-LLM/3126.txt,LLM,1,train
train-true-orig/2145.txt,original,0,train
train-true-orig/2222.txt,original,0,train
train-true-orig/1987.txt,original,0,train
train-true-orig/733.txt,original,0,train
train-true-orig/2281.txt,original,0,train
train-fake-orig/645.txt,original,1,train
train-true-orig/719.txt,original,0,train
train-fake-orig/1044.txt,original,1,train
train-true-orig/3505.txt,original,0,train
train-true-orig/1417.txt,original,0,train
train-true-orig/1111.txt,original,0,train
train-true-orig/880.txt,original,0,train
train-fake-orig/2773.txt,original,1,train
train-true-orig/2252.txt,original,0,train
train-true-orig/3483.txt,original,0,train
train-fake-orig/3208.txt,original,1,train
train-true-orig/2945.txt,original,0,train
train-fake-LLM/316.txt,LLM,1,train
train-fake-orig/2697.txt,original,1,train
train-fake-LLM/2550.txt,LLM,1,train
train-true-orig/1833.txt,original,0,train
train-true-orig/3510.txt,original,0,train
train-true-orig/1231.txt,original,0,train
train-true-orig/1936.txt,original,0,train
train-fake-LLM/989.txt,LLM,1,train
train-true-orig/2358.txt,original,0,train
train-true-orig/1308.txt,original,0,train
train-fake-LLM/3594.txt,LLM,1,train
train-true-orig/2809.txt,original,0,train
train-true-orig/2190.txt,original,0,train
train-fake-orig/1904.txt,original,1,train
train-fake-LLM/2671.txt,LLM,1,train
train-true-orig/2019.txt,original,0,train
train-true-orig/1021.txt,original,0,train
train-true-orig/1203.txt,original,0,train
train-true-orig/1848.txt,original,0,train
train-true-orig/2260.txt,original,0,train
train-true-orig/527.txt,original,0,train
train-fake-LLM/3324.txt,LLM,1,train
train-fake-orig/913.txt,original,1,train
train-true-orig/1947.txt,original,0,train
train-true-orig/1836.txt,original,0,train
train-fake-LLM/2122.txt,LLM,1,train
train-true-orig/2046.txt,original,0,train
train-fake-LLM/109.txt,LLM,1,train
train-true-orig/431.txt,original,0,train
train-true-orig/1234.txt,original,0,train
train-fake-LLM/1366.txt,LLM,1,train
train-fake-orig/1059.txt,original,1,train
train-fake-LLM/2453.txt,LLM,1,train
train-fake-LLM/3382.txt,LLM,1,train
train-true-orig/1958.txt,original,0,train
train-fake-LLM/1053.txt,LLM,1,train
train-true-orig/1893.txt,original,0,train
train-fake-orig/253.txt,original,1,train
train-true-orig/2066.txt,original,0,train
train-fake-LLM/1841.txt,LLM,1,train
train-fake-orig/3410.txt,original,1,train
train-true-orig/104.txt,original,0,train
train-true-orig/1865.txt,original,0,train
train-true-orig/448.txt,original,0,train
train-fake-orig/739.txt,original,1,train
train-fake-LLM/2867.txt,LLM,1,train
train-true-orig/709.txt,original,0,train
train-fake-orig/2011.txt,original,1,train
train-fake-LLM/2644.txt,LLM,1,train
train-true-orig/2076.txt,original,0,train
train-true-orig/1495.txt,original,0,train
train-fake-orig/3393.txt,original,1,train
train-fake-orig/1577.txt,original,1,train
train-fake-LLM/2261.txt,LLM,1,train
train-true-orig/2754.txt,original,0,train
train-true-orig/3226.txt,original,0,train
train-true-orig/2515.txt,original,0,train
train-fake-orig/151.txt,original,1,train
train-fake-LLM/1408.txt,LLM,1,train
train-fake-LLM/1900.txt,LLM,1,train
train-fake-orig/207.txt,original,1,train
train-fake-orig/1470.txt,original,1,train
train-true-orig/402.txt,original,0,train
train-true-orig/2766.txt,original,0,train
train-true-orig/1206.txt,original,0,train
train-true-orig/1233.txt,original,0,train
train-fake-LLM/890.txt,LLM,1,train
train-fake-LLM/251.txt,LLM,1,train
train-true-orig/2369.txt,original,0,train
train-true-orig/1802.txt,original,0,train
train-fake-orig/848.txt,original,1,train
train-fake-LLM/1356.txt,LLM,1,train
train-fake-orig/624.txt,original,1,train
train-fake-LLM/2350.txt,LLM,1,train
train-fake-LLM/3029.txt,LLM,1,train
train-true-orig/2293.txt,original,0,train
train-fake-orig/2636.txt,original,1,train
train-fake-orig/312.txt,original,1,train
train-fake-orig/887.txt,original,1,train
train-true-orig/2204.txt,original,0,train
train-fake-LLM/1715.txt,LLM,1,train
train-fake-orig/3315.txt,original,1,train
train-true-orig/681.txt,original,0,train
train-fake-orig/2681.txt,original,1,train
train-fake-orig/2097.txt,original,1,train
train-fake-orig/1796.txt,original,1,train
train-fake-LLM/563.txt,LLM,1,train
train-fake-orig/2054.txt,original,1,train
train-true-orig/2230.txt,original,0,train
train-fake-LLM/1973.txt,LLM,1,train
train-fake-LLM/1400.txt,LLM,1,train
train-fake-LLM/1970.txt,LLM,1,train
train-fake-orig/3381.txt,original,1,train
train-fake-LLM/637.txt,LLM,1,train
train-fake-LLM/3201.txt,LLM,1,train
train-fake-LLM/2199.txt,LLM,1,train
train-fake-LLM/642.txt,LLM,1,train
train-true-orig/3264.txt,original,0,train
train-fake-orig/2684.txt,original,1,train
train-true-orig/1538.txt,original,0,train
train-fake-orig/3391.txt,original,1,train
train-fake-LLM/223.txt,LLM,1,train
train-fake-LLM/1834.txt,LLM,1,train
train-true-orig/1072.txt,original,0,train
train-fake-LLM/3453.txt,LLM,1,train
train-fake-orig/375.txt,original,1,train
train-fake-LLM/1275.txt,LLM,1,train
train-fake-LLM/923.txt,LLM,1,train
train-true-orig/1604.txt,original,0,train
train-true-orig/3010.txt,original,0,train
train-true-orig/2362.txt,original,0,train
train-true-orig/2095.txt,original,0,train
train-true-orig/2008.txt,original,0,train
train-fake-orig/796.txt,original,1,train
train-fake-orig/284.txt,original,1,train
train-true-orig/294.txt,original,0,train
train-true-orig/1361.txt,original,0,train
train-true-orig/1041.txt,original,0,train
train-fake-orig/729.txt,original,1,train
train-true-orig/3016.txt,original,0,train
train-true-orig/1599.txt,original,0,train
train-true-orig/3442.txt,original,0,train
train-fake-LLM/2824.txt,LLM,1,train
train-fake-orig/3041.txt,original,1,train
train-true-orig/3278.txt,original,0,train
train-true-orig/3345.txt,original,0,train
train-true-orig/3015.txt,original,0,train
train-fake-orig/2053.txt,original,1,train
train-fake-LLM/3224.txt,LLM,1,train
train-fake-LLM/3068.txt,LLM,1,train
train-true-orig/1973.txt,original,0,train
train-true-orig/770.txt,original,0,train
train-true-orig/3106.txt,original,0,train
train-true-orig/2334.txt,original,0,train
train-fake-orig/598.txt,original,1,train
train-true-orig/2144.txt,original,0,train
train-fake-orig/961.txt,original,1,train
train-fake-orig/10.txt,original,1,train
train-true-orig/926.txt,original,0,train
train-true-orig/2639.txt,original,0,train
train-true-orig/568.txt,original,0,train
train-fake-orig/2268.txt,original,1,train
train-fake-LLM/2030.txt,LLM,1,train
train-fake-orig/230.txt,original,1,train
train-true-orig/222.txt,original,0,train
train-fake-LLM/3268.txt,LLM,1,train
train-fake-LLM/53.txt,LLM,1,train
train-true-orig/3008.txt,original,0,train
train-true-orig/889.txt,original,0,train
train-fake-orig/3096.txt,original,1,train
train-true-orig/548.txt,original,0,train
train-fake-orig/69.txt,original,1,train
train-fake-LLM/3576.txt,LLM,1,train
train-fake-LLM/2645.txt,LLM,1,train
train-true-orig/2236.txt,original,0,train
train-fake-orig/3252.txt,original,1,train
train-fake-LLM/2786.txt,LLM,1,train
train-fake-LLM/1259.txt,LLM,1,train
train-fake-LLM/3385.txt,LLM,1,train
train-fake-LLM/1905.txt,LLM,1,train
train-fake-orig/896.txt,original,1,train
train-fake-orig/2426.txt,original,1,train
train-fake-orig/749.txt,original,1,train
train-true-orig/3147.txt,original,0,train
train-fake-LLM/2222.txt,LLM,1,train
train-fake-orig/1950.txt,original,1,train
train-fake-orig/2980.txt,original,1,train
train-true-orig/1719.txt,original,0,train
train-true-orig/3576.txt,original,0,train
train-true-orig/1026.txt,original,0,train
train-true-orig/555.txt,original,0,train
train-true-orig/3070.txt,original,0,train
train-fake-LLM/345.txt,LLM,1,train
train-true-orig/1086.txt,original,0,train
train-true-orig/2063.txt,original,0,train
train-true-orig/2617.txt,original,0,train
train-true-orig/3567.txt,original,0,train
train-true-orig/1541.txt,original,0,train
train-fake-LLM/327.txt,LLM,1,train
train-true-orig/1030.txt,original,0,train
train-fake-LLM/2447.txt,LLM,1,train
train-true-orig/1714.txt,original,0,train
train-fake-LLM/2077.txt,LLM,1,train
train-fake-orig/3484.txt,original,1,train
train-true-orig/3520.txt,original,0,train
train-fake-LLM/2764.txt,LLM,1,train
train-true-orig/3532.txt,original,0,train
train-fake-LLM/2461.txt,LLM,1,train
train-fake-LLM/1753.txt,LLM,1,train
train-fake-orig/2499.txt,original,1,train
train-fake-LLM/2094.txt,LLM,1,train
train-fake-orig/462.txt,original,1,train
train-fake-orig/633.txt,original,1,train
train-fake-orig/1345.txt,original,1,train
train-true-orig/2636.txt,original,0,train
train-true-orig/2797.txt,original,0,train
train-fake-LLM/3531.txt,LLM,1,train
train-true-orig/3331.txt,original,0,train
train-true-orig/194.txt,original,0,train
train-true-orig/3007.txt,original,0,train
train-fake-orig/3526.txt,original,1,train
train-true-orig/921.txt,original,0,train
train-true-orig/2780.txt,original,0,train
train-fake-LLM/2738.txt,LLM,1,train
train-true-orig/2757.txt,original,0,train
train-fake-LLM/1143.txt,LLM,1,train
train-fake-orig/573.txt,original,1,train
train-true-orig/1080.txt,original,0,train
train-true-orig/2023.txt,original,0,train
train-true-orig/1050.txt,original,0,train
train-true-orig/2557.txt,original,0,train
train-fake-LLM/937.txt,LLM,1,train
train-fake-orig/2989.txt,original,1,train
train-true-orig/1722.txt,original,0,train
train-fake-orig/2945.txt,original,1,train
train-fake-orig/841.txt,original,1,train
train-fake-orig/2278.txt,original,1,train
train-true-orig/3258.txt,original,0,train
train-fake-orig/183.txt,original,1,train
train-true-orig/2424.txt,original,0,train
train-fake-orig/2021.txt,original,1,train
train-fake-orig/918.txt,original,1,train
train-fake-LLM/3223.txt,LLM,1,train
train-fake-LLM/538.txt,LLM,1,train
train-fake-LLM/2762.txt,LLM,1,train
train-true-orig/2977.txt,original,0,train
train-fake-LLM/1678.txt,LLM,1,train
train-fake-orig/3440.txt,original,1,train
train-fake-orig/1959.txt,original,1,train
train-true-orig/1885.txt,original,0,train
train-true-orig/2866.txt,original,0,train
train-fake-LLM/2446.txt,LLM,1,train
train-true-orig/1679.txt,original,0,train
train-true-orig/1271.txt,original,0,train
train-true-orig/2767.txt,original,0,train
train-true-orig/489.txt,original,0,train
train-fake-orig/1263.txt,original,1,train
train-fake-orig/13.txt,original,1,train
train-fake-LLM/2024.txt,LLM,1,train
train-fake-LLM/880.txt,LLM,1,train
train-true-orig/1701.txt,original,0,train
train-true-orig/2996.txt,original,0,train
train-fake-orig/3047.txt,original,1,train
train-fake-orig/3108.txt,original,1,train
train-fake-LLM/332.txt,LLM,1,train
train-fake-orig/840.txt,original,1,train
train-fake-LLM/173.txt,LLM,1,train
train-fake-LLM/2055.txt,LLM,1,train
train-true-orig/3163.txt,original,0,train
train-true-orig/3051.txt,original,0,train
train-fake-orig/3556.txt,original,1,train
train-fake-orig/181.txt,original,1,train
train-true-orig/2567.txt,original,0,train
train-true-orig/2163.txt,original,0,train
train-true-orig/3100.txt,original,0,train
train-true-orig/2714.txt,original,0,train
train-true-orig/1592.txt,original,0,train
train-fake-LLM/1690.txt,LLM,1,train
train-fake-LLM/1387.txt,LLM,1,train
train-fake-LLM/1118.txt,LLM,1,train
train-true-orig/562.txt,original,0,train
train-true-orig/739.txt,original,0,train
train-true-orig/1762.txt,original,0,train
train-fake-orig/1675.txt,original,1,train
train-fake-LLM/676.txt,LLM,1,train
train-fake-LLM/3399.txt,LLM,1,train
train-fake-orig/3293.txt,original,1,train
train-true-orig/1377.txt,original,0,train
train-fake-LLM/2702.txt,LLM,1,train
train-fake-LLM/1428.txt,LLM,1,train
train-true-orig/1886.txt,original,0,train
train-true-orig/3187.txt,original,0,train
train-true-orig/1354.txt,original,0,train
train-fake-orig/2707.txt,original,1,train
train-fake-LLM/2434.txt,LLM,1,train
train-fake-orig/2626.txt,original,1,train
train-fake-LLM/384.txt,LLM,1,train
train-fake-orig/1021.txt,original,1,train
train-true-orig/1873.txt,original,0,train
train-fake-LLM/3304.txt,LLM,1,train
train-true-orig/148.txt,original,0,train
train-fake-LLM/941.txt,LLM,1,train
train-fake-orig/2339.txt,original,1,train
train-true-orig/2791.txt,original,0,train
train-true-orig/1937.txt,original,0,train
train-fake-LLM/1451.txt,LLM,1,train
train-true-orig/1311.txt,original,0,train
train-fake-LLM/815.txt,LLM,1,train
train-fake-orig/2108.txt,original,1,train
train-true-orig/1685.txt,original,0,train
train-fake-orig/4.txt,original,1,train
train-fake-LLM/3044.txt,LLM,1,train
train-fake-LLM/355.txt,LLM,1,train
train-fake-LLM/2929.txt,LLM,1,train
train-fake-LLM/2909.txt,LLM,1,train
train-true-orig/590.txt,original,0,train
train-true-orig/3488.txt,original,0,train
train-fake-orig/767.txt,original,1,train
train-true-orig/1921.txt,original,0,train
train-true-orig/110.txt,original,0,train
train-true-orig/3026.txt,original,0,train
train-fake-LLM/1189.txt,LLM,1,train
train-fake-orig/2593.txt,original,1,train
train-fake-LLM/1562.txt,LLM,1,train
train-fake-orig/3505.txt,original,1,train
train-true-orig/878.txt,original,0,train
train-fake-orig/1815.txt,original,1,train
train-fake-orig/1147.txt,original,1,train
train-fake-LLM/3168.txt,LLM,1,train
train-fake-LLM/2711.txt,LLM,1,train
train-true-orig/714.txt,original,0,train
train-true-orig/1721.txt,original,0,train
train-true-orig/696.txt,original,0,train
train-true-orig/3413.txt,original,0,train
train-true-orig/1727.txt,original,0,train
train-true-orig/3359.txt,original,0,train
train-true-orig/2073.txt,original,0,train
train-fake-LLM/711.txt,LLM,1,train
train-fake-orig/2884.txt,original,1,train
train-true-orig/1548.txt,original,0,train
train-fake-orig/916.txt,original,1,train
train-fake-orig/657.txt,original,1,train
train-true-orig/3588.txt,original,0,train
train-true-orig/2660.txt,original,0,train
train-true-orig/3452.txt,original,0,train
train-true-orig/608.txt,original,0,train
train-fake-LLM/363.txt,LLM,1,train
train-true-orig/471.txt,original,0,train
train-fake-LLM/1100.txt,LLM,1,train
train-fake-orig/2663.txt,original,1,train
train-fake-LLM/2713.txt,LLM,1,train
train-fake-LLM/152.txt,LLM,1,train
train-true-orig/2997.txt,original,0,train
train-fake-orig/1029.txt,original,1,train
train-true-orig/2240.txt,original,0,train
train-fake-LLM/1457.txt,LLM,1,train
train-true-orig/108.txt,original,0,train
train-fake-LLM/2611.txt,LLM,1,train
train-true-orig/1892.txt,original,0,train
train-true-orig/2303.txt,original,0,train
train-fake-LLM/110.txt,LLM,1,train
train-fake-orig/673.txt,original,1,train
train-true-orig/3337.txt,original,0,train
train-fake-LLM/2247.txt,LLM,1,train
train-fake-LLM/3256.txt,LLM,1,train
train-fake-LLM/7.txt,LLM,1,train
train-fake-LLM/2216.txt,LLM,1,train
train-fake-LLM/1884.txt,LLM,1,train
train-fake-orig/3495.txt,original,1,train
train-fake-LLM/1625.txt,LLM,1,train
train-true-orig/2911.txt,original,0,train
train-true-orig/1238.txt,original,0,train
train-fake-orig/1756.txt,original,1,train
train-fake-LLM/3310.txt,LLM,1,train
train-true-orig/2169.txt,original,0,train
train-fake-orig/567.txt,original,1,train
train-true-orig/2437.txt,original,0,train
train-fake-LLM/2487.txt,LLM,1,train
train-fake-LLM/189.txt,LLM,1,train
train-fake-LLM/2814.txt,LLM,1,train
train-fake-orig/2633.txt,original,1,train
train-fake-orig/425.txt,original,1,train
train-true-orig/1154.txt,original,0,train
train-true-orig/2392.txt,original,0,train
train-true-orig/3336.txt,original,0,train
train-true-orig/580.txt,original,0,train
train-fake-LLM/272.txt,LLM,1,train
train-fake-orig/1546.txt,original,1,train
train-fake-LLM/294.txt,LLM,1,train
train-fake-LLM/3503.txt,LLM,1,train
train-true-orig/745.txt,original,0,train
train-fake-LLM/3425.txt,LLM,1,train
train-fake-LLM/2735.txt,LLM,1,train
train-true-orig/1084.txt,original,0,train
train-true-orig/1634.txt,original,0,train
train-fake-LLM/2265.txt,LLM,1,train
train-fake-orig/2698.txt,original,1,train
train-true-orig/2108.txt,original,0,train
train-fake-LLM/2101.txt,LLM,1,train
train-fake-LLM/2790.txt,LLM,1,train
train-fake-LLM/3387.txt,LLM,1,train
train-fake-LLM/1291.txt,LLM,1,train
train-true-orig/3563.txt,original,0,train
train-true-orig/391.txt,original,0,train
train-true-orig/3592.txt,original,0,train
train-fake-orig/915.txt,original,1,train
train-true-orig/2136.txt,original,0,train
train-true-orig/3034.txt,original,0,train
train-true-orig/1653.txt,original,0,train
train-fake-orig/877.txt,original,1,train
train-fake-LLM/3515.txt,LLM,1,train
train-true-orig/3358.txt,original,0,train
