news_path,Original_or_LLM,class,setType
train-true-orig/1765.txt,original,0,train
train-true-orig/1404.txt,original,0,train
train-true-orig/1611.txt,original,0,train
train-fake-LLM/1708.txt,LLM,1,train
train-fake-LLM/914.txt,LLM,1,train
train-fake-LLM/1617.txt,LLM,1,train
train-true-orig/1133.txt,original,0,train
train-true-orig/880.txt,original,0,train
train-fake-orig/1361.txt,original,1,train
train-fake-orig/1080.txt,original,1,train
train-fake-orig/1375.txt,original,1,train
train-fake-LLM/311.txt,LLM,1,train
train-fake-orig/1459.txt,original,1,train
train-fake-orig/1681.txt,original,1,train
train-true-orig/1622.txt,original,0,train
train-fake-LLM/605.txt,LLM,1,train
train-true-orig/460.txt,original,0,train
train-true-orig/1705.txt,original,0,train
train-fake-LLM/1024.txt,LLM,1,train
train-fake-LLM/406.txt,LLM,1,train
train-true-orig/1642.txt,original,0,train
train-fake-orig/327.txt,original,1,train
train-fake-LLM/1344.txt,LLM,1,train
train-true-orig/1267.txt,original,0,train
train-true-orig/996.txt,original,0,train
train-fake-orig/1031.txt,original,1,train
train-true-orig/1269.txt,original,0,train
train-fake-orig/1197.txt,original,1,train
train-true-orig/304.txt,original,0,train
train-true-orig/965.txt,original,0,train
train-fake-orig/1508.txt,original,1,train
train-true-orig/213.txt,original,0,train
train-fake-LLM/1599.txt,LLM,1,train
train-fake-LLM/545.txt,LLM,1,train
train-fake-LLM/1001.txt,LLM,1,train
train-true-orig/1027.txt,original,0,train
train-true-orig/1710.txt,original,0,train
train-fake-LLM/1339.txt,LLM,1,train
train-fake-orig/272.txt,original,1,train
train-fake-LLM/768.txt,LLM,1,train
train-true-orig/1516.txt,original,0,train
train-true-orig/673.txt,original,0,train
train-true-orig/683.txt,original,0,train
train-fake-LLM/1027.txt,LLM,1,train
train-true-orig/1024.txt,original,0,train
train-fake-LLM/193.txt,LLM,1,train
train-fake-LLM/923.txt,LLM,1,train
train-true-orig/943.txt,original,0,train
train-fake-LLM/1200.txt,LLM,1,train
train-fake-LLM/98.txt,LLM,1,train
train-fake-LLM/1591.txt,LLM,1,train
train-true-orig/40.txt,original,0,train
train-true-orig/569.txt,original,0,train
train-true-orig/30.txt,original,0,train
train-true-orig/1120.txt,original,0,train
train-true-orig/714.txt,original,0,train
train-fake-LLM/122.txt,LLM,1,train
train-fake-orig/1707.txt,original,1,train
train-fake-LLM/1757.txt,LLM,1,train
train-true-orig/689.txt,original,0,train
train-fake-LLM/1356.txt,LLM,1,train
train-true-orig/1498.txt,original,0,train
train-true-orig/223.txt,original,0,train
train-true-orig/1578.txt,original,0,train
train-fake-LLM/201.txt,LLM,1,train
train-true-orig/103.txt,original,0,train
train-fake-LLM/1233.txt,LLM,1,train
train-fake-LLM/377.txt,LLM,1,train
train-true-orig/586.txt,original,0,train
train-fake-LLM/1159.txt,LLM,1,train
train-true-orig/335.txt,original,0,train
train-fake-LLM/1023.txt,LLM,1,train
train-fake-LLM/1251.txt,LLM,1,train
train-true-orig/1494.txt,original,0,train
train-fake-LLM/1515.txt,LLM,1,train
train-fake-LLM/331.txt,LLM,1,train
train-true-orig/274.txt,original,0,train
train-true-orig/1130.txt,original,0,train
train-true-orig/905.txt,original,0,train
train-true-orig/334.txt,original,0,train
train-true-orig/229.txt,original,0,train
train-true-orig/1605.txt,original,0,train
train-true-orig/1390.txt,original,0,train
train-true-orig/1409.txt,original,0,train
train-true-orig/1699.txt,original,0,train
train-true-orig/1134.txt,original,0,train
train-true-orig/1736.txt,original,0,train
train-fake-LLM/1542.txt,LLM,1,train
train-true-orig/740.txt,original,0,train
train-fake-LLM/392.txt,LLM,1,train
train-true-orig/1403.txt,original,0,train
train-fake-orig/1408.txt,original,1,train
train-fake-LLM/708.txt,LLM,1,train
train-fake-LLM/351.txt,LLM,1,train
train-fake-orig/242.txt,original,1,train
train-fake-orig/783.txt,original,1,train
train-fake-orig/1010.txt,original,1,train
train-fake-LLM/985.txt,LLM,1,train
train-true-orig/1277.txt,original,0,train
train-fake-orig/730.txt,original,1,train
train-true-orig/226.txt,original,0,train
train-true-orig/1220.txt,original,0,train
train-true-orig/886.txt,original,0,train
train-fake-LLM/476.txt,LLM,1,train
train-fake-orig/22.txt,original,1,train
train-true-orig/1154.txt,original,0,train
train-true-orig/232.txt,original,0,train
train-true-orig/1595.txt,original,0,train
train-fake-LLM/663.txt,LLM,1,train
train-fake-orig/1407.txt,original,1,train
train-true-orig/289.txt,original,0,train
train-fake-orig/455.txt,original,1,train
train-true-orig/698.txt,original,0,train
train-fake-LLM/726.txt,LLM,1,train
train-true-orig/889.txt,original,0,train
train-true-orig/342.txt,original,0,train
train-true-orig/1019.txt,original,0,train
train-fake-orig/1543.txt,original,1,train
train-true-orig/784.txt,original,0,train
train-fake-LLM/681.txt,LLM,1,train
train-fake-LLM/1188.txt,LLM,1,train
train-true-orig/1703.txt,original,0,train
train-fake-LLM/227.txt,LLM,1,train
train-fake-LLM/58.txt,LLM,1,train
train-true-orig/1490.txt,original,0,train
train-true-orig/77.txt,original,0,train
train-fake-LLM/1083.txt,LLM,1,train
train-fake-orig/261.txt,original,1,train
train-true-orig/1676.txt,original,0,train
train-true-orig/1007.txt,original,0,train
train-true-orig/967.txt,original,0,train
train-true-orig/1620.txt,original,0,train
train-true-orig/1659.txt,original,0,train
train-true-orig/633.txt,original,0,train
train-true-orig/1647.txt,original,0,train
train-fake-LLM/448.txt,LLM,1,train
train-true-orig/686.txt,original,0,train
train-fake-LLM/479.txt,LLM,1,train
train-fake-LLM/1043.txt,LLM,1,train
train-true-orig/1063.txt,original,0,train
train-fake-LLM/1283.txt,LLM,1,train
train-fake-LLM/959.txt,LLM,1,train
train-true-orig/19.txt,original,0,train
train-fake-LLM/1293.txt,LLM,1,train
train-true-orig/832.txt,original,0,train
train-true-orig/1258.txt,original,0,train
train-true-orig/1136.txt,original,0,train
train-true-orig/253.txt,original,0,train
train-fake-LLM/12.txt,LLM,1,train
train-true-orig/1109.txt,original,0,train
train-true-orig/1514.txt,original,0,train
train-true-orig/112.txt,original,0,train
train-fake-LLM/362.txt,LLM,1,train
train-fake-LLM/1072.txt,LLM,1,train
train-true-orig/1549.txt,original,0,train
train-true-orig/1314.txt,original,0,train
train-fake-LLM/813.txt,LLM,1,train
train-true-orig/538.txt,original,0,train
train-true-orig/933.txt,original,0,train
train-true-orig/1189.txt,original,0,train
train-true-orig/259.txt,original,0,train
train-fake-LLM/622.txt,LLM,1,train
train-true-orig/570.txt,original,0,train
train-true-orig/511.txt,original,0,train
train-fake-LLM/1178.txt,LLM,1,train
train-fake-LLM/1000.txt,LLM,1,train
train-true-orig/347.txt,original,0,train
train-true-orig/1665.txt,original,0,train
train-true-orig/606.txt,original,0,train
train-true-orig/1583.txt,original,0,train
train-fake-LLM/710.txt,LLM,1,train
train-true-orig/98.txt,original,0,train
train-fake-LLM/1299.txt,LLM,1,train
train-true-orig/959.txt,original,0,train
train-fake-orig/1362.txt,original,1,train
train-fake-LLM/333.txt,LLM,1,train
train-true-orig/118.txt,original,0,train
train-true-orig/1225.txt,original,0,train
train-fake-LLM/737.txt,LLM,1,train
train-true-orig/830.txt,original,0,train
train-fake-orig/1725.txt,original,1,train
train-true-orig/1745.txt,original,0,train
train-fake-LLM/629.txt,LLM,1,train
train-true-orig/1608.txt,original,0,train
train-fake-orig/1014.txt,original,1,train
train-fake-orig/1763.txt,original,1,train
train-true-orig/1337.txt,original,0,train
train-true-orig/1781.txt,original,0,train
train-fake-LLM/546.txt,LLM,1,train
train-true-orig/1416.txt,original,0,train
train-true-orig/144.txt,original,0,train
train-true-orig/737.txt,original,0,train
train-fake-LLM/168.txt,LLM,1,train
train-fake-LLM/658.txt,LLM,1,train
train-fake-orig/1155.txt,original,1,train
train-true-orig/1704.txt,original,0,train
train-true-orig/718.txt,original,0,train
train-fake-LLM/282.txt,LLM,1,train
train-fake-LLM/913.txt,LLM,1,train
train-true-orig/1033.txt,original,0,train
train-fake-orig/1454.txt,original,1,train
train-true-orig/157.txt,original,0,train
train-true-orig/1692.txt,original,0,train
train-true-orig/1530.txt,original,0,train
train-true-orig/38.txt,original,0,train
train-true-orig/438.txt,original,0,train
train-true-orig/1570.txt,original,0,train
train-true-orig/1613.txt,original,0,train
train-true-orig/573.txt,original,0,train
train-fake-LLM/1065.txt,LLM,1,train
train-fake-LLM/837.txt,LLM,1,train
train-fake-LLM/124.txt,LLM,1,train
train-true-orig/1081.txt,original,0,train
train-true-orig/756.txt,original,0,train
train-fake-LLM/1494.txt,LLM,1,train
train-fake-LLM/991.txt,LLM,1,train
train-fake-orig/1453.txt,original,1,train
train-fake-LLM/1481.txt,LLM,1,train
train-fake-LLM/104.txt,LLM,1,train
train-fake-LLM/361.txt,LLM,1,train
train-true-orig/1441.txt,original,0,train
train-true-orig/1743.txt,original,0,train
train-fake-LLM/1751.txt,LLM,1,train
train-true-orig/726.txt,original,0,train
train-fake-LLM/1503.txt,LLM,1,train
train-fake-LLM/762.txt,LLM,1,train
train-fake-orig/1267.txt,original,1,train
train-fake-LLM/487.txt,LLM,1,train
train-true-orig/554.txt,original,0,train
train-fake-orig/976.txt,original,1,train
train-true-orig/519.txt,original,0,train
train-fake-LLM/105.txt,LLM,1,train
train-true-orig/556.txt,original,0,train
train-true-orig/738.txt,original,0,train
train-true-orig/1402.txt,original,0,train
train-true-orig/1420.txt,original,0,train
train-fake-orig/402.txt,original,1,train
train-true-orig/1103.txt,original,0,train
train-true-orig/752.txt,original,0,train
train-true-orig/1778.txt,original,0,train
train-true-orig/1338.txt,original,0,train
train-true-orig/1194.txt,original,0,train
train-true-orig/613.txt,original,0,train
train-fake-LLM/78.txt,LLM,1,train
train-true-orig/137.txt,original,0,train
train-true-orig/1755.txt,original,0,train
train-true-orig/623.txt,original,0,train
train-fake-LLM/1437.txt,LLM,1,train
train-true-orig/1097.txt,original,0,train
train-true-orig/376.txt,original,0,train
train-fake-orig/1404.txt,original,1,train
train-fake-LLM/1070.txt,LLM,1,train
train-fake-LLM/90.txt,LLM,1,train
train-fake-LLM/553.txt,LLM,1,train
train-fake-LLM/559.txt,LLM,1,train
train-true-orig/1352.txt,original,0,train
train-true-orig/172.txt,original,0,train
train-true-orig/355.txt,original,0,train
train-true-orig/835.txt,original,0,train
train-true-orig/385.txt,original,0,train
train-true-orig/1651.txt,original,0,train
train-true-orig/1099.txt,original,0,train
train-fake-orig/15.txt,original,1,train
train-fake-LLM/466.txt,LLM,1,train
train-fake-LLM/1668.txt,LLM,1,train
train-true-orig/1271.txt,original,0,train
train-fake-LLM/1378.txt,LLM,1,train
train-true-orig/1408.txt,original,0,train
train-true-orig/591.txt,original,0,train
train-true-orig/1500.txt,original,0,train
train-fake-orig/1374.txt,original,1,train
train-fake-LLM/16.txt,LLM,1,train
train-true-orig/407.txt,original,0,train
train-fake-LLM/1724.txt,LLM,1,train
train-true-orig/592.txt,original,0,train
train-true-orig/1056.txt,original,0,train
train-true-orig/745.txt,original,0,train
train-true-orig/1073.txt,original,0,train
train-true-orig/1545.txt,original,0,train
train-fake-LLM/1554.txt,LLM,1,train
train-true-orig/1090.txt,original,0,train
train-true-orig/579.txt,original,0,train
train-true-orig/39.txt,original,0,train
train-true-orig/1572.txt,original,0,train
train-true-orig/148.txt,original,0,train
train-fake-LLM/113.txt,LLM,1,train
train-true-orig/425.txt,original,0,train
train-true-orig/106.txt,original,0,train
train-true-orig/1172.txt,original,0,train
train-true-orig/1652.txt,original,0,train
train-true-orig/634.txt,original,0,train
train-true-orig/1100.txt,original,0,train
train-fake-LLM/391.txt,LLM,1,train
train-true-orig/1383.txt,original,0,train
train-true-orig/1558.txt,original,0,train
train-fake-orig/571.txt,original,1,train
train-true-orig/321.txt,original,0,train
train-true-orig/430.txt,original,0,train
train-true-orig/873.txt,original,0,train
train-true-orig/44.txt,original,0,train
train-true-orig/263.txt,original,0,train
train-true-orig/946.txt,original,0,train
train-true-orig/457.txt,original,0,train
train-true-orig/2.txt,original,0,train
train-true-orig/1742.txt,original,0,train
train-true-orig/1591.txt,original,0,train
train-fake-LLM/303.txt,LLM,1,train
train-true-orig/1253.txt,original,0,train
train-fake-LLM/373.txt,LLM,1,train
train-fake-LLM/1022.txt,LLM,1,train
train-true-orig/1427.txt,original,0,train
train-true-orig/829.txt,original,0,train
train-fake-orig/1179.txt,original,1,train
train-true-orig/284.txt,original,0,train
train-true-orig/1584.txt,original,0,train
train-true-orig/792.txt,original,0,train
train-true-orig/803.txt,original,0,train
train-true-orig/1421.txt,original,0,train
train-true-orig/1260.txt,original,0,train
train-fake-LLM/956.txt,LLM,1,train
train-fake-LLM/1443.txt,LLM,1,train
train-true-orig/365.txt,original,0,train
train-true-orig/1242.txt,original,0,train
train-true-orig/1350.txt,original,0,train
train-true-orig/716.txt,original,0,train
train-true-orig/937.txt,original,0,train
train-fake-LLM/975.txt,LLM,1,train
train-true-orig/282.txt,original,0,train
train-fake-LLM/1451.txt,LLM,1,train
train-fake-LLM/1194.txt,LLM,1,train
train-fake-LLM/1376.txt,LLM,1,train
train-fake-orig/1511.txt,original,1,train
train-fake-orig/854.txt,original,1,train
train-fake-LLM/587.txt,LLM,1,train
train-fake-orig/1389.txt,original,1,train
train-true-orig/499.txt,original,0,train
train-true-orig/571.txt,original,0,train
train-true-orig/853.txt,original,0,train
train-fake-orig/1731.txt,original,1,train
train-fake-LLM/1675.txt,LLM,1,train
train-fake-LLM/109.txt,LLM,1,train
train-fake-LLM/1042.txt,LLM,1,train
train-true-orig/580.txt,original,0,train
train-fake-LLM/1007.txt,LLM,1,train
train-true-orig/795.txt,original,0,train
train-true-orig/269.txt,original,0,train
train-true-orig/193.txt,original,0,train
train-true-orig/1329.txt,original,0,train
train-true-orig/395.txt,original,0,train
train-fake-orig/166.txt,original,1,train
train-fake-orig/1545.txt,original,1,train
train-true-orig/262.txt,original,0,train
train-true-orig/1674.txt,original,0,train
train-fake-LLM/1626.txt,LLM,1,train
train-true-orig/409.txt,original,0,train
train-fake-orig/1169.txt,original,1,train
train-true-orig/805.txt,original,0,train
train-true-orig/1434.txt,original,0,train
train-true-orig/1087.txt,original,0,train
train-fake-LLM/1207.txt,LLM,1,train
train-true-orig/906.txt,original,0,train
train-true-orig/1472.txt,original,0,train
train-fake-LLM/1478.txt,LLM,1,train
train-fake-LLM/1052.txt,LLM,1,train
train-fake-LLM/1418.txt,LLM,1,train
train-true-orig/720.txt,original,0,train
train-fake-orig/161.txt,original,1,train
train-true-orig/931.txt,original,0,train
train-true-orig/794.txt,original,0,train
train-fake-LLM/1269.txt,LLM,1,train
train-fake-LLM/650.txt,LLM,1,train
train-true-orig/1028.txt,original,0,train
train-fake-LLM/778.txt,LLM,1,train
train-fake-orig/1660.txt,original,1,train
train-fake-orig/926.txt,original,1,train
train-fake-LLM/488.txt,LLM,1,train
train-true-orig/668.txt,original,0,train
train-fake-orig/838.txt,original,1,train
train-true-orig/1297.txt,original,0,train
train-true-orig/171.txt,original,0,train
train-true-orig/938.txt,original,0,train
train-fake-orig/274.txt,original,1,train
train-fake-orig/1124.txt,original,1,train
train-true-orig/136.txt,original,0,train
train-fake-LLM/346.txt,LLM,1,train
train-fake-orig/892.txt,original,1,train
train-true-orig/1671.txt,original,0,train
train-true-orig/500.txt,original,0,train
train-fake-LLM/814.txt,LLM,1,train
train-fake-orig/738.txt,original,1,train
train-true-orig/1254.txt,original,0,train
train-fake-orig/1644.txt,original,1,train
train-true-orig/817.txt,original,0,train
train-true-orig/149.txt,original,0,train
train-true-orig/375.txt,original,0,train
train-fake-LLM/499.txt,LLM,1,train
train-fake-LLM/1054.txt,LLM,1,train
train-fake-LLM/73.txt,LLM,1,train
train-fake-LLM/756.txt,LLM,1,train
train-true-orig/186.txt,original,0,train
train-true-orig/1554.txt,original,0,train
train-true-orig/1396.txt,original,0,train
train-fake-LLM/310.txt,LLM,1,train
train-fake-LLM/502.txt,LLM,1,train
train-true-orig/797.txt,original,0,train
train-true-orig/135.txt,original,0,train
train-true-orig/1712.txt,original,0,train
train-fake-orig/851.txt,original,1,train
train-true-orig/1226.txt,original,0,train
train-fake-orig/30.txt,original,1,train
train-fake-orig/893.txt,original,1,train
train-fake-LLM/1721.txt,LLM,1,train
train-fake-orig/79.txt,original,1,train
train-true-orig/1051.txt,original,0,train
train-fake-LLM/1673.txt,LLM,1,train
train-true-orig/1312.txt,original,0,train
train-fake-orig/1337.txt,original,1,train
train-fake-LLM/843.txt,LLM,1,train
train-true-orig/1713.txt,original,0,train
train-true-orig/1488.txt,original,0,train
train-true-orig/506.txt,original,0,train
train-fake-LLM/1338.txt,LLM,1,train
train-true-orig/1463.txt,original,0,train
train-fake-LLM/1403.txt,LLM,1,train
train-fake-orig/652.txt,original,1,train
train-fake-LLM/647.txt,LLM,1,train
train-true-orig/1660.txt,original,0,train
train-true-orig/242.txt,original,0,train
train-fake-LLM/703.txt,LLM,1,train
train-fake-LLM/1577.txt,LLM,1,train
train-fake-orig/521.txt,original,1,train
train-fake-orig/1373.txt,original,1,train
train-fake-LLM/40.txt,LLM,1,train
train-true-orig/1343.txt,original,0,train
train-fake-orig/877.txt,original,1,train
train-fake-LLM/178.txt,LLM,1,train
train-fake-orig/1738.txt,original,1,train
train-true-orig/58.txt,original,0,train
train-true-orig/928.txt,original,0,train
train-fake-LLM/336.txt,LLM,1,train
train-fake-LLM/135.txt,LLM,1,train
train-true-orig/904.txt,original,0,train
train-fake-LLM/408.txt,LLM,1,train
train-true-orig/208.txt,original,0,train
train-fake-orig/353.txt,original,1,train
train-fake-orig/1402.txt,original,1,train
train-true-orig/117.txt,original,0,train
train-fake-LLM/57.txt,LLM,1,train
train-fake-orig/702.txt,original,1,train
train-true-orig/627.txt,original,0,train
train-fake-LLM/709.txt,LLM,1,train
train-fake-LLM/597.txt,LLM,1,train
train-true-orig/1141.txt,original,0,train
train-true-orig/742.txt,original,0,train
train-true-orig/1696.txt,original,0,train
train-fake-orig/1631.txt,original,1,train
train-true-orig/1129.txt,original,0,train
train-true-orig/672.txt,original,0,train
train-true-orig/466.txt,original,0,train
train-true-orig/303.txt,original,0,train
train-true-orig/247.txt,original,0,train
train-true-orig/923.txt,original,0,train
train-fake-LLM/1524.txt,LLM,1,train
train-fake-orig/1691.txt,original,1,train
train-true-orig/588.txt,original,0,train
train-fake-LLM/1745.txt,LLM,1,train
train-true-orig/1568.txt,original,0,train
train-fake-orig/800.txt,original,1,train
train-true-orig/1161.txt,original,0,train
train-true-orig/1375.txt,original,0,train
train-fake-LLM/1224.txt,LLM,1,train
train-true-orig/1048.txt,original,0,train
train-fake-LLM/1661.txt,LLM,1,train
train-true-orig/121.txt,original,0,train
train-true-orig/1092.txt,original,0,train
train-true-orig/765.txt,original,0,train
train-true-orig/1303.txt,original,0,train
train-fake-LLM/170.txt,LLM,1,train
train-true-orig/1457.txt,original,0,train
train-fake-orig/535.txt,original,1,train
train-fake-LLM/441.txt,LLM,1,train
train-fake-LLM/1444.txt,LLM,1,train
train-true-orig/1662.txt,original,0,train
train-true-orig/177.txt,original,0,train
train-true-orig/285.txt,original,0,train
train-true-orig/81.txt,original,0,train
train-fake-LLM/620.txt,LLM,1,train
train-fake-LLM/237.txt,LLM,1,train
train-true-orig/436.txt,original,0,train
train-true-orig/1417.txt,original,0,train
train-true-orig/1263.txt,original,0,train
train-fake-LLM/796.txt,LLM,1,train
train-fake-LLM/1552.txt,LLM,1,train
train-fake-LLM/75.txt,LLM,1,train
train-true-orig/79.txt,original,0,train
train-fake-orig/1723.txt,original,1,train
train-true-orig/1193.txt,original,0,train
train-true-orig/236.txt,original,0,train
train-true-orig/1031.txt,original,0,train
train-fake-LLM/1357.txt,LLM,1,train
train-true-orig/1307.txt,original,0,train
train-true-orig/281.txt,original,0,train
train-fake-LLM/1096.txt,LLM,1,train
train-fake-LLM/464.txt,LLM,1,train
train-fake-LLM/173.txt,LLM,1,train
train-fake-LLM/1522.txt,LLM,1,train
train-fake-LLM/506.txt,LLM,1,train
train-fake-LLM/1360.txt,LLM,1,train
train-fake-LLM/492.txt,LLM,1,train
train-true-orig/1617.txt,original,0,train
train-true-orig/754.txt,original,0,train
train-fake-LLM/1154.txt,LLM,1,train
train-fake-LLM/1509.txt,LLM,1,train
train-true-orig/524.txt,original,0,train
train-true-orig/66.txt,original,0,train
train-true-orig/1040.txt,original,0,train
train-true-orig/1041.txt,original,0,train
train-true-orig/467.txt,original,0,train
train-true-orig/1323.txt,original,0,train
train-fake-orig/276.txt,original,1,train
train-true-orig/664.txt,original,0,train
train-fake-LLM/397.txt,LLM,1,train
train-true-orig/296.txt,original,0,train
train-fake-LLM/1737.txt,LLM,1,train
train-true-orig/139.txt,original,0,train
train-fake-orig/1331.txt,original,1,train
train-true-orig/1485.txt,original,0,train
train-true-orig/1633.txt,original,0,train
train-true-orig/729.txt,original,0,train
train-fake-LLM/1060.txt,LLM,1,train
train-fake-LLM/1785.txt,LLM,1,train
train-true-orig/1017.txt,original,0,train
train-true-orig/368.txt,original,0,train
train-fake-LLM/632.txt,LLM,1,train
train-true-orig/1126.txt,original,0,train
train-true-orig/408.txt,original,0,train
train-fake-orig/153.txt,original,1,train
train-fake-LLM/912.txt,LLM,1,train
train-true-orig/1495.txt,original,0,train
train-fake-LLM/1345.txt,LLM,1,train
train-true-orig/480.txt,original,0,train
train-true-orig/1565.txt,original,0,train
train-true-orig/173.txt,original,0,train
train-fake-LLM/323.txt,LLM,1,train
train-true-orig/453.txt,original,0,train
train-true-orig/1374.txt,original,0,train
train-fake-LLM/401.txt,LLM,1,train
train-true-orig/1288.txt,original,0,train
train-true-orig/1360.txt,original,0,train
train-fake-LLM/1161.txt,LLM,1,train
train-fake-LLM/284.txt,LLM,1,train
train-true-orig/992.txt,original,0,train
train-fake-orig/1752.txt,original,1,train
train-fake-orig/432.txt,original,1,train
train-true-orig/1483.txt,original,0,train
train-fake-LLM/1115.txt,LLM,1,train
train-fake-LLM/462.txt,LLM,1,train
train-true-orig/649.txt,original,0,train
train-fake-LLM/1766.txt,LLM,1,train
train-fake-orig/1765.txt,original,1,train
train-fake-orig/880.txt,original,1,train
train-true-orig/1477.txt,original,0,train
train-fake-LLM/1774.txt,LLM,1,train
train-true-orig/54.txt,original,0,train
train-fake-orig/659.txt,original,1,train
train-fake-LLM/41.txt,LLM,1,train
train-true-orig/280.txt,original,0,train
train-true-orig/1198.txt,original,0,train
train-fake-orig/1397.txt,original,1,train
train-true-orig/1293.txt,original,0,train
train-true-orig/515.txt,original,0,train
train-fake-LLM/249.txt,LLM,1,train
train-true-orig/1276.txt,original,0,train
train-true-orig/920.txt,original,0,train
train-fake-LLM/1110.txt,LLM,1,train
train-fake-LLM/1118.txt,LLM,1,train
train-fake-orig/18.txt,original,1,train
train-fake-LLM/720.txt,LLM,1,train
train-fake-LLM/416.txt,LLM,1,train
train-fake-LLM/1035.txt,LLM,1,train
train-fake-orig/1125.txt,original,1,train
train-fake-LLM/1639.txt,LLM,1,train
train-fake-LLM/1193.txt,LLM,1,train
train-true-orig/589.txt,original,0,train
train-fake-LLM/542.txt,LLM,1,train
train-fake-LLM/942.txt,LLM,1,train
train-fake-LLM/675.txt,LLM,1,train
train-fake-LLM/1206.txt,LLM,1,train
train-true-orig/446.txt,original,0,train
train-true-orig/410.txt,original,0,train
train-fake-orig/1777.txt,original,1,train
train-fake-LLM/144.txt,LLM,1,train
train-true-orig/1187.txt,original,0,train
train-true-orig/1302.txt,original,0,train
train-true-orig/1449.txt,original,0,train
train-true-orig/1769.txt,original,0,train
train-true-orig/1599.txt,original,0,train
train-true-orig/1733.txt,original,0,train
train-true-orig/989.txt,original,0,train
train-true-orig/1170.txt,original,0,train
train-true-orig/1481.txt,original,0,train
train-true-orig/1339.txt,original,0,train
train-true-orig/195.txt,original,0,train
train-true-orig/294.txt,original,0,train
train-true-orig/1234.txt,original,0,train
train-true-orig/1780.txt,original,0,train
train-fake-LLM/1449.txt,LLM,1,train
train-fake-LLM/493.txt,LLM,1,train
train-fake-LLM/400.txt,LLM,1,train
train-fake-LLM/728.txt,LLM,1,train
train-fake-orig/253.txt,original,1,train
train-true-orig/1281.txt,original,0,train
train-true-orig/190.txt,original,0,train
train-true-orig/1729.txt,original,0,train
train-true-orig/1171.txt,original,0,train
train-true-orig/1219.txt,original,0,train
train-fake-LLM/1614.txt,LLM,1,train
train-true-orig/1230.txt,original,0,train
train-fake-orig/1045.txt,original,1,train
train-true-orig/536.txt,original,0,train
train-fake-LLM/1149.txt,LLM,1,train
train-fake-LLM/1555.txt,LLM,1,train
train-true-orig/1283.txt,original,0,train
train-true-orig/650.txt,original,0,train
train-true-orig/935.txt,original,0,train
train-fake-orig/1328.txt,original,1,train
train-fake-orig/269.txt,original,1,train
train-true-orig/234.txt,original,0,train
train-fake-orig/861.txt,original,1,train
train-true-orig/1536.txt,original,0,train
train-fake-LLM/162.txt,LLM,1,train
train-true-orig/1534.txt,original,0,train
train-true-orig/750.txt,original,0,train
train-fake-LLM/117.txt,LLM,1,train
train-true-orig/198.txt,original,0,train
train-true-orig/1537.txt,original,0,train
train-fake-orig/1562.txt,original,1,train
train-fake-orig/296.txt,original,1,train
train-true-orig/1287.txt,original,0,train
train-true-orig/733.txt,original,0,train
train-true-orig/814.txt,original,0,train
train-true-orig/801.txt,original,0,train
train-true-orig/1363.txt,original,0,train
train-fake-LLM/1006.txt,LLM,1,train
train-true-orig/1123.txt,original,0,train
train-true-orig/1464.txt,original,0,train
train-true-orig/475.txt,original,0,train
train-fake-LLM/1788.txt,LLM,1,train
train-fake-LLM/1236.txt,LLM,1,train
train-true-orig/903.txt,original,0,train
train-fake-LLM/1475.txt,LLM,1,train
train-true-orig/1650.txt,original,0,train
train-fake-orig/719.txt,original,1,train
train-true-orig/918.txt,original,0,train
train-fake-LLM/1223.txt,LLM,1,train
train-true-orig/1310.txt,original,0,train
train-true-orig/55.txt,original,0,train
train-fake-LLM/602.txt,LLM,1,train
train-true-orig/1454.txt,original,0,train
train-fake-LLM/1732.txt,LLM,1,train
train-fake-LLM/456.txt,LLM,1,train
train-fake-LLM/243.txt,LLM,1,train
train-true-orig/988.txt,original,0,train
train-fake-LLM/580.txt,LLM,1,train
train-fake-LLM/358.txt,LLM,1,train
train-fake-LLM/886.txt,LLM,1,train
train-true-orig/1057.txt,original,0,train
train-true-orig/243.txt,original,0,train
train-true-orig/687.txt,original,0,train
train-true-orig/821.txt,original,0,train
train-fake-LLM/1667.txt,LLM,1,train
train-true-orig/461.txt,original,0,train
train-true-orig/388.txt,original,0,train
train-fake-orig/1485.txt,original,1,train
train-true-orig/662.txt,original,0,train
train-true-orig/522.txt,original,0,train
train-fake-orig/1264.txt,original,1,train
train-fake-LLM/89.txt,LLM,1,train
train-fake-LLM/966.txt,LLM,1,train
train-fake-orig/951.txt,original,1,train
train-fake-orig/816.txt,original,1,train
train-true-orig/240.txt,original,0,train
train-fake-orig/1041.txt,original,1,train
train-true-orig/1146.txt,original,0,train
train-fake-LLM/1762.txt,LLM,1,train
train-fake-LLM/38.txt,LLM,1,train
train-fake-LLM/1363.txt,LLM,1,train
train-true-orig/622.txt,original,0,train
train-fake-LLM/518.txt,LLM,1,train
train-fake-LLM/1507.txt,LLM,1,train
train-fake-orig/1571.txt,original,1,train
train-true-orig/92.txt,original,0,train
train-fake-orig/821.txt,original,1,train
train-fake-LLM/268.txt,LLM,1,train
train-true-orig/1458.txt,original,0,train
train-true-orig/1201.txt,original,0,train
train-fake-orig/1772.txt,original,1,train
train-true-orig/782.txt,original,0,train
train-fake-orig/586.txt,original,1,train
train-fake-LLM/169.txt,LLM,1,train
train-fake-LLM/55.txt,LLM,1,train
train-fake-LLM/1462.txt,LLM,1,train
train-true-orig/1093.txt,original,0,train
